1 Periodo,2 CUO,3 Numero correlativo del asiento,4 Codigo de la cuenta contable,5 Codigo de Unidad de Operación,6 Centro de Costo,7 Tipo de Moneda de Origen,8 Tipo de documento de identidad del emisor,9 Numero de documento de identidad del emisor,10 Tipo de Comprobante,11 Numero de Serie del comprobante de Pago,12 Numero de compronbante de pago,13 Fecha Contable,14 Fecha de Vencimiento,15 Fecha de la operación o emision,16 Glosa o descripcion de la naturaleza de la operacion registrada de ser el caso,17 Glosa referencial  de ser el caso,18 Movimientos del Debe,19 Movimiento del Haber,20 Dato Estructurado,21 Indica el estado de la operacion,
20231100,11670,M1167014,6365101,1,1418,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,240.23,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167015,6365101,1,1419,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,42.28,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167016,6365101,1,1421,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,200.58,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167017,6365101,1,1422,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,185.34,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167018,6365101,1,1424,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,84.56,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167019,6365101,1,1425,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,89.65,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167020,6365101,1,1426,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,283.54,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167021,6365101,1,1429,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,126.84,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167022,6365101,1,1430,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,185.99,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167023,6365101,1,1350,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,63.56,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167024,6365101,1,1322,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,87.29,0.00,080100&20230900&11670&M11670,1,
20231100,11670,M1167025,6365101,1,1326,PEN,6,20467534026,14,SB01,410746935,17/11/2023,24/11/2023,24/11/2023,TELEFONO CELULARMES AGOSTOCTA CLIENTE 77034319000,Factura,582.12,0.00,080100&20230900&11670&M11670,1,
20231100,12770,M127701,6365101,1,1412,PEN,6,20467534026,14,SB01,420097551,21/11/2023,30/11/2023,30/11/2023,INTERNET PRACTICANTE  06-10 AL 05-11 COD871202249,Factura,58.47,0.00,080100&20231000&12770&M12770,1,
20231100,12770,M127702,6365101,1,1417,PEN,6,20467534026,14,SB01,420097551,21/11/2023,30/11/2023,30/11/2023,INTERNET PRACTICANTE  06-10 AL 05-11 COD871202249,Factura,58.47,0.00,080100&20231000&12770&M12770,1,
20231100,12777,M127771,6365101,1,1418,PEN,6,20467534026,14,SB01,420097567,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE INTERNET CUENTA 818049759MES OCTUBRE,Factura,58.47,0.00,080100&20231000&12777&M12777,1,
20231100,12789,M127891,6365101,1,1412,PEN,6,20467534026,14,SB01,420101813,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE INTERNET MODEMCUENTA 819746993MES OCTUBRE,Factura,132.04,0.00,080100&20231000&12789&M12789,1,
20231100,12789,M127892,6365101,1,1413,PEN,6,20467534026,14,SB01,420101813,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE INTERNET MODEMCUENTA 819746993MES OCTUBRE,Factura,132.04,0.00,080100&20231000&12789&M12789,1,
20231100,12789,M127893,6365101,1,1423,PEN,6,20467534026,14,SB01,420101813,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE INTERNET MODEMCUENTA 819746993MES OCTUBRE,Factura,132.04,0.00,080100&20231000&12789&M12789,1,
20231100,12789,M127894,6365101,1,1326,PEN,6,20467534026,14,SB01,420101813,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE INTERNET MODEMCUENTA 819746993MES OCTUBRE,Factura,132.04,0.00,080100&20231000&12789&M12789,1,
20231100,12789,M127895,6365101,1,1327,PEN,6,20467534026,14,SB01,420101813,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE INTERNET MODEMCUENTA 819746993MES OCTUBRE,Factura,65.97,0.00,080100&20231000&12789&M12789,1,
20231100,14209,M142091,6365101,1,1412,PEN,6,20106897914,14,S001,298989322,22/11/2023,14/11/2023,14/11/2023,Líneas telefónicas celulares Noviembre 2023,Factura,66.95,0.00,080100&20231000&14209&M14209,1,
20231100,35169,M35169174,6365101,1,1335,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,EXTINTERNETMES SETIEMBRECTA 81974699300001000,Asiento,0.00,330.10,,1,
20231100,35169,M35169175,6365101,1,1325,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,EXTINTERNETMES SETIEMBRECTA 81974699300001000,Asiento,0.00,198.06,,1,
20231100,35169,M35169176,6365101,1,1331,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,EXTINTERNETMES SETIEMBRECTA 81974699300001000,Asiento,0.00,66.02,,1,
20231100,35169,M35169179,6365101,1,1328,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,EXTINTERNET PRACTICANTEMES SETIEMBRE COD871202249,Asiento,0.00,116.94,,1,
20231100,35169,M35169180,6365101,1,1390,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,EXTINTERNETASIST SISTCOD PAG871202772 SETIEMBRE,Asiento,0.00,58.47,,1,
20231100,35169,M35169234,6365101,1,1390,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,EXTINTERNETMES OCTUBRECTA FINANCIERA 604670345,Asiento,0.00,80.42,,1,
20231100,35169,M35169341,6365101,1,1390,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNETMES NOVIEMBRECTA FINANCIERA 604670345,Asiento,80.42,0.00,,1,
20231100,35169,M35169370,6365101,1,1412,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNETMES NOVIEMBRECTA 81974699300001000,Asiento,132.04,0.00,,1,
20231100,35169,M35169371,6365101,1,1413,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNETMES NOVIEMBRECTA 81974699300001000,Asiento,132.04,0.00,,1,
20231100,35169,M35169372,6365101,1,1420,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNETMES NOVIEMBRECTA 81974699300001000,Asiento,66.02,0.00,,1,
20231100,35169,M35169373,6365101,1,1422,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNETMES NOVIEMBRECTA 81974699300001000,Asiento,66.02,0.00,,1,
20231100,35169,M35169374,6365101,1,1423,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNETMES NOVIEMBRECTA 81974699300001000,Asiento,132.04,0.00,,1,
20231100,35169,M35169375,6365101,1,1327,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNETMES NOVIEMBRECTA 81974699300001000,Asiento,66.02,0.00,,1,
20231100,35169,M35169378,6365101,1,1328,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNET PRACTICANTEMES NOVIEMBRE COD871202249,Asiento,116.94,0.00,,1,
20231100,35169,M35169379,6365101,1,1390,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVINTERNETASIST SISTCOD PAG871202772 NOVIEMBRE,Asiento,58.47,0.00,,1,
20231100,35169,M35169382,6365101,1,1396,PEN,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROVMODEMMES NOVIEMBRECTA FINANCIERA 11632729,Asiento,79.22,0.00,,1,
20231100,4000,M40001,6368101,1,1305,USD,6,20467534026,14,SS01,1137539,08/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,2316.17,0.00,080100&20231000&4000&M4000,1,
20231100,4006,M40061,6368101,1,1311,USD,6,20467534026,14,SS01,1137541,08/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUNLBTROCTUBRE,Factura,531.58,0.00,080100&20231000&4006&M4006,1,
20231100,4006,M40062,6368101,1,1305,USD,6,20467534026,14,SS01,1137541,08/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUNBANCAREDOCTUBRE,Factura,18151.56,0.00,080100&20231000&4006&M4006,1,
20231100,7610,M76101,6368101,1,1305,PEN,6,20467534026,14,SS01,1137535,10/11/2023,30/11/2023,30/11/2023,SERVICION COMUN BANCAREDMES OCTUBRE,Factura,851.96,0.00,080100&20231000&7610&M7610,1,
20231100,7721,M77211,6368101,1,1326,PEN,6,20467534026,14,SS01,1137357,10/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN RED PISBMES OCTUBRE,Factura,673.74,0.00,080100&20231000&7721&M7721,1,
20231100,7721,M77212,6368101,1,1305,PEN,6,20467534026,14,SS01,1137357,10/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUNICACION BANCAREDMES OCTUBRE,Factura,2020.66,0.00,080100&20231000&7721&M7721,1,
20231100,9104,M91041,6368101,1,1305,PEN,6,20467534026,14,SS01,1137542,15/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,1359.74,0.00,080100&20231000&9104&M9104,1,
20231100,9110,M91101,6368101,1,1305,USD,6,20467534026,14,SS01,1137537,15/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,645.49,0.00,080100&20231000&9110&M9110,1,
20231100,9118,M91181,6368101,1,1305,USD,6,20467534026,14,SS01,1137356,15/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,11239.12,0.00,080100&20231000&9118&M9118,1,
20231100,9121,M91211,6368101,1,1305,USD,6,20467534026,14,SS01,1137532,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,18450.08,0.00,080100&20231000&9121&M9121,1,
20231100,9128,M91281,6368101,1,1305,PEN,6,20467534026,14,SS01,1137712,15/11/2023,30/11/2023,30/11/2023,SERVICIO COMUN BANCAREDMES OCTUBRE,Factura,1359.74,0.00,080100&20231000&9128&M9128,1,
20231100,9233,M92331,6368101,1,1311,USD,6,20467534026,14,SS01,1137538,15/11/2023,30/11/2023,30/11/2023,SERVICIO COMUN LBTRMES OCTUBRE,Factura,683.46,0.00,080100&20231000&9233&M9233,1,
20231100,9233,M92332,6368101,1,1305,USD,6,20467534026,14,SS01,1137538,15/11/2023,30/11/2023,30/11/2023,SERVICIO COMUN BANCAREDMES OCTUBRE,Factura,1746.62,0.00,080100&20231000&9233&M9233,1,
20231100,12441,M124411,6368101,1,1305,USD,6,20467534026,14,SS01,1137711,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,36477.78,0.00,080100&20231000&12441&M12441,1,
20231100,12441,M124412,6368101,1,1311,USD,6,20467534026,14,SS01,1137711,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN LBTRMES OCTUBRE,Factura,5491.72,0.00,080100&20231000&12441&M12441,1,
20231100,12442,M124421,6368101,1,1305,USD,6,20467534026,14,SS01,1137540,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,2126.32,0.00,080100&20231000&12442&M12442,1,
20231100,12442,M124422,6368101,1,1326,USD,6,20467534026,14,SS01,1137540,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN PISBMES OCTUBRE,Factura,1025.19,0.00,080100&20231000&12442&M12442,1,
20231100,12443,M124431,6368101,1,1305,USD,6,20467534026,14,SS01,1137710,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,11102.43,0.00,080100&20231000&12443&M12443,1,
20231100,12443,M124432,6368101,1,1311,USD,6,20467534026,14,SS01,1137710,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN LBTRMES OCTUBRE,Factura,455.64,0.00,080100&20231000&12443&M12443,1,
20231100,12444,M124441,6368101,1,1305,USD,6,20467534026,14,SS01,1137533,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,153050.27,0.00,080100&20231000&12444&M12444,1,
20231100,12444,M124442,6368101,1,1311,USD,6,20467534026,14,SS01,1137533,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN LBTRMES OCTUBRE,Factura,7948.68,0.00,080100&20231000&12444&M12444,1,
20231100,12444,M124443,6368101,1,1326,USD,6,20467534026,14,SS01,1137533,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN PISBMES OCTUBRE,Factura,1025.19,0.00,080100&20231000&12444&M12444,1,
20231100,12445,M124451,6368101,1,1305,USD,6,20467534026,14,SS01,1137536,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,341.73,0.00,080100&20231000&12445&M12445,1,
20231100,12447,M124471,6368101,1,1305,USD,6,20467534026,14,SS01,1137534,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,4702.58,0.00,080100&20231000&12447&M12447,1,
20231100,12447,M124472,6368101,1,1311,USD,6,20467534026,14,SS01,1137534,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN LBTRMES OCTUBRE,Factura,2126.32,0.00,080100&20231000&12447&M12447,1,
20231100,12448,M124481,6368101,1,1305,USD,6,20467534026,14,SS01,1137709,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN BANCAREDMES OCTUBRE,Factura,1442.86,0.00,080100&20231000&12448&M12448,1,
20231100,12448,M124482,6368101,1,1311,USD,6,20467534026,14,SS01,1137709,21/11/2023,30/11/2023,30/11/2023,SERVICIO DE COMUN LBTRMES OCTUBRE,Factura,189.85,0.00,080100&20231000&12448&M12448,1,
20231100,12664,M126641,6368101,1,1305,USD,6,20467534026,87,SG01,73414,21/11/2023,,20/10/2023,SERVICION DE COMUN BANCAREDMES OCTUBRE SS01-1137533,Crédito de factura,0.00,426.25,080100&20231000&12664&M12664,1,
20231100,12665,M126651,6368101,1,1305,USD,6,20467534026,87,SG01,72655,21/11/2023,,03/10/2023,DISMINUCION DE VALOR REC SS01-1137533,Crédito de factura,0.00,645.49,080100&20231000&12665&M12665,1,
20231100,13029,M130291,6368101,1,1305,USD,6,20467534026,87,SG01,72656,21/11/2023,,03/10/2023,NC DISMINUCION DE VALORSERVICIO DE COMUN BANCAREDMES OCTUBRE,Crédito de factura,0.00,284.17,080100&20231000&13029&M13029,1,
20231100,13037,M130371,6368101,1,1305,PEN,6,20100017491,14,S300,171482,21/11/2023,11/11/2023,11/11/2023,SERVICIO DE COMUN-BANCARED MES OCTUBRE 035-10,Factura,24699.97,0.00,080100&20231000&13037&M13037,1,
20231100,13399,M133991,6368101,1,1305,PEN,6,20100017491,14,S9AA,44853097,22/11/2023,10/11/2023,10/11/2023,SERVICIO RDSICOD PAGO 604670337MES OCTUBRE,Factura,3405.57,0.00,080100&20231000&13399&M13399,1,
20231100,13542,M135421,6368101,1,1305,PEN,6,20100017491,14,S300,171483,22/11/2023,11/11/2023,11/11/2023,SERVICIO RDSICOD PAGO 00186565MES OCTUBRE,Factura,791.99,0.00,080100&20231000&13542&M13542,1,
20231100,15298,M152981,6368101,1,1305,PEN,6,20100017491,01,FFBH,57475,23/11/2023,23/08/2023,23/08/2023,SERVICIO DE ALTA NUEVA VPN ETHERNET 2406 A 2307,Factura,1915.00,0.00,080100&20230800&15298&M15298,1,
20231100,40011,M400110,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,307.36,0.00,,1,
20231100,40011,M400111,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,307.36,0.00,,1,
20231100,40011,M400112,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,38.42,0.00,,1,
20231100,40011,M400113,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,153.68,0.00,,1,
20231100,40011,M400114,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,326.57,0.00,,1,
20231100,40011,M400115,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,326.57,0.00,,1,
20231100,40011,M400116,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,768.40,0.00,,1,
20231100,40011,M400117,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,384.20,0.00,,1,
20231100,40011,M400118,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,3803.58,0.00,,1,
20231100,40011,M400119,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,384.20,0.00,,1,
20231100,40011,M4001110,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,768.40,0.00,,1,
20231100,40011,M4001111,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165520AMERICA MOVIL,Asiento,384.20,0.00,,1,
20231100,40012,M400120,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165519AMERICA MOVIL,Asiento,461.04,0.00,,1,
20231100,40012,M400121,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165519AMERICA MOVIL,Asiento,307.36,0.00,,1,
20231100,40012,M400122,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165519AMERICA MOVIL,Asiento,96.05,0.00,,1,
20231100,40012,M400123,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165519AMERICA MOVIL,Asiento,96.05,0.00,,1,
20231100,40012,M400124,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165519AMERICA MOVIL,Asiento,384.20,0.00,,1,
20231100,40012,M400125,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165519AMERICA MOVIL,Asiento,307.36,0.00,,1,
20231100,40013,M400130,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,192.10,0.00,,1,
20231100,40013,M400131,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,960.50,0.00,,1,
20231100,40013,M400132,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,115.26,0.00,,1,
20231100,40013,M400133,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,96.05,0.00,,1,
20231100,40013,M400134,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,230.52,0.00,,1,
20231100,40013,M400135,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,230.52,0.00,,1,
20231100,40013,M400136,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,76.84,0.00,,1,
20231100,40013,M400137,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,19.21,0.00,,1,
20231100,40013,M400138,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,480.25,0.00,,1,
20231100,40013,M400139,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,115.26,0.00,,1,
20231100,40013,M4001310,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,96.05,0.00,,1,
20231100,40013,M4001311,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,230.52,0.00,,1,
20231100,40013,M4001312,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,230.52,0.00,,1,
20231100,40013,M4001313,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,288.15,0.00,,1,
20231100,40013,M4001314,6368101,1,1314,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,186.34,0.00,,1,
20231100,40013,M4001315,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,1075.76,0.00,,1,
20231100,40013,M4001316,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,384.20,0.00,,1,
20231100,40013,M4001317,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,2074.68,0.00,,1,
20231100,40013,M4001318,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,47.68,0.00,,1,
20231100,40013,M4001319,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,106.00,0.00,,1,
20231100,40013,M4001320,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,768.40,0.00,,1,
20231100,40013,M4001321,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,384.20,0.00,,1,
20231100,40013,M4001322,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,3803.58,0.00,,1,
20231100,40013,M4001323,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,384.20,0.00,,1,
20231100,40013,M4001324,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,2804.66,0.00,,1,
20231100,40013,M4001325,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,230.52,0.00,,1,
20231100,40013,M4001326,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,902.87,0.00,,1,
20231100,40013,M4001327,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,153.68,0.00,,1,
20231100,40013,M4001328,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165518AMERICA MOVIL,Asiento,922.08,0.00,,1,
20231100,40014,M400140,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165517AMERICA MOVIL,Asiento,768.40,0.00,,1,
20231100,40014,M400141,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165517AMERICA MOVIL,Asiento,345.78,0.00,,1,
20231100,40014,M400142,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165517AMERICA MOVIL,Asiento,345.78,0.00,,1,
20231100,40014,M400143,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165517AMERICA MOVIL,Asiento,691.56,0.00,,1,
20231100,40014,M400144,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165517AMERICA MOVIL,Asiento,345.78,0.00,,1,
20231100,40014,M400145,6368101,1,1305,USD,,,00,0,0,01/11/2023,01/11/2023,01/11/2023,PROV NOVIEMBRERS-SS01-01165517AMERICA MOVIL,Asiento,691.56,0.00,,1,
