1 Periodo,2 CUO,3 Numero correlativo del asiento,4 Codigo de la cuenta contable,5 Codigo de Unidad de Operación,6 Centro de Costo,7 Tipo de Moneda de Origen,8 Tipo de documento de identidad del emisor,9 Numero de documento de identidad del emisor,10 Tipo de Comprobante,11 Numero de Serie del comprobante de Pago,12 Numero de compronbante de pago,13 Fecha Contable,14 Fecha de Vencimiento,15 Fecha de la operación o emision,16 Glosa o descripcion de la naturaleza de la operacion registrada de ser el caso,17 Glosa referencial  de ser el caso,18 Movimientos del Debe,19 Movimiento del Haber,20 Dato Estructurado,21 Indica el estado de la operacion,
20240100,63636,M636361,7032111,1,1322,PEN,,,01,F001,56103,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,122.00,140100&20240100&63636&M63636,1,
20240100,63641,M636411,7032111,1,1326,PEN,,,01,F001,56118,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,2991.00,140100&20240100&63641&M63641,1,
20240100,63643,M636431,7032111,1,1326,PEN,,,01,F001,56119,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,2991.00,140100&20240100&63643&M63643,1,
20240100,63645,M636451,7032111,1,1326,PEN,,,01,F001,56120,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,2991.00,140100&20240100&63645&M63645,1,
20240100,63648,M636481,7032111,1,1322,PEN,,,01,F001,56104,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,122.00,140100&20240100&63648&M63648,1,
20240100,63650,M636501,7032111,1,1322,PEN,,,01,F001,56082,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,244.00,140100&20240100&63650&M63650,1,
20240100,63650,M636502,7032111,1,1322,PEN,,,01,F001,56082,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFESP CAN,Factura de venta,0.00,122.00,140100&20240100&63650&M63650,1,
20240100,63651,M636511,7032111,1,1322,PEN,,,01,F001,56083,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,244.00,140100&20240100&63651&M63651,1,
20240100,63651,M636512,7032111,1,1322,PEN,,,01,F001,56083,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFESP CAN,Factura de venta,0.00,1464.00,140100&20240100&63651&M63651,1,
20240100,63651,M636513,7032111,1,1322,PEN,,,01,F001,56083,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFESP PNP,Factura de venta,0.00,108.00,140100&20240100&63651&M63651,1,
20240100,63653,M636531,7032111,1,1326,PEN,,,01,F001,56121,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,1742.00,140100&20240100&63653&M63653,1,
20240100,63654,M636541,7032111,1,1326,PEN,,,01,F001,56122,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,14959.00,140100&20240100&63654&M63654,1,
20240100,63656,M636561,7032111,1,1322,PEN,,,01,F001,56084,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,1098.00,140100&20240100&63656&M63656,1,
20240100,63656,M636562,7032111,1,1322,PEN,,,01,F001,56084,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFESP CAN,Factura de venta,0.00,122.00,140100&20240100&63656&M63656,1,
20240100,63657,M636571,7032111,1,1326,PEN,,,01,F001,56123,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,7479.00,140100&20240100&63657&M63657,1,
20240100,63658,M636581,7032111,1,1326,PEN,,,01,F001,56124,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,1742.00,140100&20240100&63658&M63658,1,
20240100,63660,M636601,7032111,1,1322,PEN,,,01,F001,56089,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,813.00,140100&20240100&63660&M63660,1,
20240100,63660,M636602,7032111,1,1322,PEN,,,01,F001,56089,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,1554.00,140100&20240100&63660&M63660,1,
20240100,63661,M636611,7032111,1,1326,PEN,,,01,F001,56125,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,6493.00,140100&20240100&63661&M63661,1,
20240100,63662,M636621,7032111,1,1322,PEN,,,01,F001,56090,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,2439.00,140100&20240100&63662&M63662,1,
20240100,63662,M636622,7032111,1,1322,PEN,,,01,F001,56090,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,2331.00,140100&20240100&63662&M63662,1,
20240100,63662,M636623,7032111,1,1322,PEN,,,01,F001,56090,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,136.00,140100&20240100&63662&M63662,1,
20240100,63663,M636631,7032111,1,1322,PEN,,,01,F001,56091,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,1897.00,140100&20240100&63663&M63663,1,
20240100,63663,M636632,7032111,1,1322,PEN,,,01,F001,56091,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,777.00,140100&20240100&63663&M63663,1,
20240100,63663,M636633,7032111,1,1322,PEN,,,01,F001,56091,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,136.00,140100&20240100&63663&M63663,1,
20240100,63666,M636661,7032111,1,1326,PEN,,,01,F001,56126,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,1742.00,140100&20240100&63666&M63666,1,
20240100,63667,M636671,7032111,1,1322,PEN,,,01,F001,56092,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,5691.00,140100&20240100&63667&M63667,1,
20240100,63667,M636672,7032111,1,1322,PEN,,,01,F001,56092,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,2331.00,140100&20240100&63667&M63667,1,
20240100,63669,M636691,7032111,1,1322,PEN,,,01,F001,56093,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,11111.00,140100&20240100&63669&M63669,1,
20240100,63669,M636692,7032111,1,1322,PEN,,,01,F001,56093,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,6475.00,140100&20240100&63669&M63669,1,
20240100,63669,M636693,7032111,1,1322,PEN,,,01,F001,56093,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,1088.00,140100&20240100&63669&M63669,1,
20240100,63669,M636694,7032111,1,1322,PEN,,,01,F001,56093,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM PNP,Factura de venta,0.00,260.00,140100&20240100&63669&M63669,1,
20240100,63670,M636701,7032111,1,1326,PEN,,,01,F001,56136,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,1742.00,140100&20240100&63670&M63670,1,
20240100,63671,M636711,7032111,1,1326,PEN,,,01,F001,56137,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,2491.00,140100&20240100&63671&M63671,1,
20240100,63672,M636721,7032111,1,1326,PEN,,,01,F001,56166,08/01/2024,07/02/2024,08/01/2024,SERVICIO DE MONITOREO DE ALARMAS,Factura de venta,0.00,1000.00,140100&20240100&63672&M63672,1,
20240100,63675,M636751,7032111,1,1326,PEN,,,01,F001,56127,05/01/2024,04/02/2024,05/01/2024,ENLACE DE INTERCONEXION SISTDE ALARMAS - LOCAL,Factura de venta,0.00,846.40,140100&20240100&63675&M63675,1,
20240100,63680,M636801,7032111,1,1326,PEN,,,01,F001,56128,05/01/2024,04/02/2024,05/01/2024,ENLACE DE INTERCONEXION SISTDE ALARMAS - LOCAL,Factura de venta,0.00,846.40,140100&20240100&63680&M63680,1,
20240100,63682,M636821,7032111,1,1326,PEN,,,01,F001,56129,05/01/2024,04/02/2024,05/01/2024,ENLACE DE INTERCONEXION SISTDE ALARMAS - LOCAL,Factura de venta,0.00,846.40,140100&20240100&63682&M63682,1,
20240100,63690,M636901,7032111,1,1322,PEN,,,01,F001,56094,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,22222.00,140100&20240100&63690&M63690,1,
20240100,63690,M636902,7032111,1,1322,PEN,,,01,F001,56094,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,14245.00,140100&20240100&63690&M63690,1,
20240100,63690,M636903,7032111,1,1322,PEN,,,01,F001,56094,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,272.00,140100&20240100&63690&M63690,1,
20240100,63691,M636911,7032111,1,1326,USD,,,01,F001,56130,05/01/2024,04/02/2024,05/01/2024,ENLACE DE INTERCONEXION SISTDE ALARMAS - PROV,Factura de venta,0.00,991.10,140100&20240100&63691&M63691,1,
20240100,63694,M636941,7032111,1,1326,PEN,,,01,F001,56131,05/01/2024,04/02/2024,05/01/2024,ENLACE DE INTERCONEXION SISTDE ALARMAS - PROV,Factura de venta,0.00,846.40,140100&20240100&63694&M63694,1,
20240100,63695,M636951,7032111,1,1322,PEN,,,01,F001,56085,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,33604.00,140100&20240100&63695&M63695,1,
20240100,63695,M636952,7032111,1,1322,PEN,,,01,F001,56085,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,16576.00,140100&20240100&63695&M63695,1,
20240100,63695,M636953,7032111,1,1322,PEN,,,01,F001,56085,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,272.00,140100&20240100&63695&M63695,1,
20240100,63695,M636954,7032111,1,1322,PEN,,,01,F001,56085,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFESP PNP,Factura de venta,0.00,108.00,140100&20240100&63695&M63695,1,
20240100,63697,M636971,7032111,1,1326,PEN,,,01,F001,56132,05/01/2024,04/02/2024,05/01/2024,ENLACE DE INTERCONEXION SISTDE ALARMAS - LOCAL,Factura de venta,0.00,846.40,140100&20240100&63697&M63697,1,
20240100,63700,M637001,7032111,1,1326,USD,,,01,F001,56133,05/01/2024,04/02/2024,05/01/2024,SERVICIO DE INFRAESTRUCTURA DE COMUNICACIONES,Factura de venta,0.00,4555.32,140100&20240100&63700&M63700,1,
20240100,63704,M637041,7032111,1,1322,PEN,,,01,F001,56095,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,37398.00,140100&20240100&63704&M63704,1,
20240100,63704,M637042,7032111,1,1322,PEN,,,01,F001,56095,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,23310.00,140100&20240100&63704&M63704,1,
20240100,63704,M637043,7032111,1,1322,PEN,,,01,F001,56095,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,136.00,140100&20240100&63704&M63704,1,
20240100,63705,M637051,7032111,1,1326,PEN,,,01,F001,56134,05/01/2024,04/02/2024,05/01/2024,ENLACE DE INTERCONEXION SISTDE ALARMAS - LOCAL,Factura de venta,0.00,846.40,140100&20240100&63705&M63705,1,
20240100,63707,M637071,7032111,1,1322,PEN,,,01,F001,56096,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,3252.00,140100&20240100&63707&M63707,1,
20240100,63707,M637072,7032111,1,1322,PEN,,,01,F001,56096,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,4144.00,140100&20240100&63707&M63707,1,
20240100,63709,M637091,7032111,1,1326,USD,,,01,F001,56135,05/01/2024,04/02/2024,05/01/2024,ENLACE DE INTERCONEXION SISTDE ALARMAS - PROV,Factura de venta,0.00,770.03,140100&20240100&63709&M63709,1,
20240100,63739,M637391,7032111,1,1322,PEN,,,01,F001,56097,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,1626.00,140100&20240100&63739&M63739,1,
20240100,63739,M637392,7032111,1,1322,PEN,,,01,F001,56097,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,1813.00,140100&20240100&63739&M63739,1,
20240100,63741,M637411,7032111,1,1322,PEN,,,01,F001,56098,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,22222.00,140100&20240100&63741&M63741,1,
20240100,63741,M637412,7032111,1,1322,PEN,,,01,F001,56098,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,30044.00,140100&20240100&63741&M63741,1,
20240100,63741,M637413,7032111,1,1322,PEN,,,01,F001,56098,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,952.00,140100&20240100&63741&M63741,1,
20240100,63741,M637414,7032111,1,1322,PEN,,,01,F001,56098,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM PNP,Factura de venta,0.00,130.00,140100&20240100&63741&M63741,1,
20240100,63743,M637431,7032111,1,1322,PEN,,,01,F001,56099,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,17344.00,140100&20240100&63743&M63743,1,
20240100,63743,M637432,7032111,1,1322,PEN,,,01,F001,56099,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,11396.00,140100&20240100&63743&M63743,1,
20240100,63743,M637433,7032111,1,1322,PEN,,,01,F001,56099,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,136.00,140100&20240100&63743&M63743,1,
20240100,63766,M637661,7032111,1,1322,PEN,,,01,F001,56086,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,10027.00,140100&20240100&63766&M63766,1,
20240100,63770,M637701,7032111,1,1322,PEN,,,01,F001,56105,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,269.00,140100&20240100&63770&M63770,1,
20240100,63773,M637731,7032111,1,1322,PEN,,,01,F001,56106,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,3252.00,140100&20240100&63773&M63773,1,
20240100,63777,M637771,7032111,1,1322,PEN,,,01,F001,56219,09/01/2024,08/02/2024,09/01/2024,Monitoreo de Oficinas ASBANC ,Factura de venta,0.00,244.00,140100&20240100&63777&M63777,1,
20240100,63788,M637881,7032111,1,1322,PEN,,,01,F001,56087,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,271.00,140100&20240100&63788&M63788,1,
20240100,63788,M637882,7032111,1,1322,PEN,,,01,F001,56087,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFESP CAN,Factura de venta,0.00,272.00,140100&20240100&63788&M63788,1,
20240100,63789,M637891,7032111,1,1322,PEN,,,01,F001,56100,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,1897.00,140100&20240100&63789&M63789,1,
20240100,63789,M637892,7032111,1,1322,PEN,,,01,F001,56100,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,134.00,140100&20240100&63789&M63789,1,
20240100,63792,M637921,7032111,1,1322,PEN,,,01,F001,56167,08/01/2024,07/02/2024,08/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,2981.00,140100&20240100&63792&M63792,1,
20240100,63793,M637931,7032111,1,1322,PEN,,,01,F001,56107,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,1084.00,140100&20240100&63793&M63793,1,
20240100,63793,M637932,7032111,1,1322,PEN,,,01,F001,56107,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,6734.00,140100&20240100&63793&M63793,1,
20240100,63793,M637933,7032111,1,1322,PEN,,,01,F001,56107,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,136.00,140100&20240100&63793&M63793,1,
20240100,63796,M637961,7032111,1,1322,PEN,,,01,F001,56108,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,8877.00,140100&20240100&63796&M63796,1,
20240100,63796,M637962,7032111,1,1322,PEN,,,01,F001,56108,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL PNP,Factura de venta,0.00,1666.00,140100&20240100&63796&M63796,1,
20240100,63796,M637963,7032111,1,1322,PEN,,,01,F001,56108,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,402.00,140100&20240100&63796&M63796,1,
20240100,63798,M637981,7032111,1,1322,PEN,,,01,F001,56088,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,272.00,140100&20240100&63798&M63798,1,
20240100,63800,M638001,7032111,1,1322,PEN,,,01,F001,56101,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFNORMAL CAN,Factura de venta,0.00,3367.00,140100&20240100&63800&M63800,1,
20240100,63800,M638002,7032111,1,1322,PEN,,,01,F001,56101,05/01/2024,04/02/2024,05/01/2024,SERVDE SEGURIDAD POR CONVENIO-OFADM CAN,Factura de venta,0.00,130.00,140100&20240100&63800&M63800,1,
20240100,63800,M638003,7032111,1,1322,PEN,,,01,F001,56101,05/01/2024,04/02/2024,05/01/2024,SERV DE SEGURIDAD POR CONVENIO - OFESP CAN,Factura de venta,0.00,6370.00,140100&20240100&63800&M63800,1,
20240100,64614,M646141,7032111,1,1305,USD,,,01,F001,56222,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 2MB PRINCIPAL-LIMA,Factura de venta,0.00,4574.37,140100&20240100&64614&M64614,1,
20240100,64615,M646151,7032111,1,1305,USD,,,01,F001,56223,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB ALTERNO-LIMA,Factura de venta,0.00,4276.85,140100&20240100&64615&M64615,1,
20240100,64616,M646161,7032111,1,1305,USD,,,01,F001,56239,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64616&M64616,1,
20240100,64617,M646171,7032111,1,1305,USD,,,01,F001,56240,09/01/2024,08/02/2024,09/01/2024,SERVICIO DE CONECTIVIDAD INTERNA DATACENTER,Factura de venta,0.00,743.80,140100&20240100&64617&M64617,1,
20240100,64618,M646181,7032111,1,1305,USD,,,01,F001,56241,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64618&M64618,1,
20240100,64620,M646201,7032111,1,1305,USD,,,01,F001,56242,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 4MB PRINCIPAL-LIMA,Factura de venta,0.00,5206.60,140100&20240100&64620&M64620,1,
20240100,64621,M646211,7032111,1,1305,USD,,,01,F001,56243,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 256KBPS ALTERNO - LIMA,Factura de venta,0.00,4090.90,140100&20240100&64621&M64621,1,
20240100,64625,M646251,7032111,1,1305,USD,,,01,F001,56244,09/01/2024,08/02/2024,09/01/2024,BANCARED INTERFAZ DLSW,Factura de venta,0.00,27.89,140100&20240100&64625&M64625,1,
20240100,64628,M646281,7032111,1,1305,USD,,,01,F001,56245,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE UPGRADE 10 MB,Factura de venta,0.00,5578.50,140100&20240100&64628&M64628,1,
20240100,64630,M646301,7032111,1,1305,USD,,,01,F001,56246,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 4MB PRINCIPAL-PROVINCIA,Factura de venta,0.00,8925.60,140100&20240100&64630&M64630,1,
20240100,64631,M646311,7032111,1,1305,USD,,,01,F001,56247,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 4MB ALTERNO-PROVINCIA,Factura de venta,0.00,8925.60,140100&20240100&64631&M64631,1,
20240100,64634,M646341,7032111,1,1305,USD,,,01,F001,56248,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64634&M64634,1,
20240100,64635,M646351,7032111,1,1305,USD,,,01,F001,56249,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64635&M64635,1,
20240100,64636,M646361,7032111,1,1305,USD,,,01,F001,56250,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 2MB ALTERNO-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64636&M64636,1,
20240100,64637,M646371,7032111,1,1305,USD,,,01,F001,56251,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE UPGRADE 10 MB,Factura de venta,0.00,6322.30,140100&20240100&64637&M64637,1,
20240100,64638,M646381,7032111,1,1305,USD,,,01,F001,56252,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE UPGRADE 10 MB,Factura de venta,0.00,6322.30,140100&20240100&64638&M64638,1,
20240100,64639,M646391,7032111,1,1305,USD,,,01,F001,56253,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64639&M64639,1,
20240100,64640,M646401,7032111,1,1305,USD,,,01,F001,56254,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64640&M64640,1,
20240100,64641,M646411,7032111,1,1305,USD,,,01,F001,56255,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64641&M64641,1,
20240100,64642,M646421,7032111,1,1305,USD,,,01,F001,56256,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 2MB ALTERNO-PROVINCIA,Factura de venta,0.00,7438.00,140100&20240100&64642&M64642,1,
20240100,64646,M646461,7032111,1,1305,USD,,,01,F001,56272,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64646&M64646,1,
20240100,64648,M646481,7032111,1,1305,USD,,,01,F001,56273,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64648&M64648,1,
20240100,64649,M646491,7032111,1,1305,USD,,,01,F001,56274,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 2MB PRINCIPAL-LIMA,Factura de venta,0.00,4648.75,140100&20240100&64649&M64649,1,
20240100,64650,M646501,7032111,1,1305,USD,,,01,F001,56275,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB ALTERNO-LIMA,Factura de venta,0.00,4276.85,140100&20240100&64650&M64650,1,
20240100,64651,M646511,7032111,1,1305,USD,,,01,F001,56276,09/01/2024,08/02/2024,09/01/2024,ENLACE PRINCIPAL 5MB PROVINCIA,Factura de venta,0.00,10041.30,140100&20240100&64651&M64651,1,
20240100,64653,M646531,7032111,1,1305,USD,,,01,F001,56277,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-PROVINCIA,Factura de venta,0.00,6694.20,140100&20240100&64653&M64653,1,
20240100,64654,M646541,7032111,1,1305,USD,,,01,F001,56284,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB ALTERNO-LIMA,Factura de venta,0.00,4276.85,140100&20240100&64654&M64654,1,
20240100,64655,M646551,7032111,1,1305,USD,,,01,F001,56278,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB ALTERNO-LIMA,Factura de venta,0.00,4276.85,140100&20240100&64655&M64655,1,
20240100,64656,M646561,7032111,1,1305,USD,,,01,F001,56285,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-PROVINCIA,Factura de venta,0.00,6694.20,140100&20240100&64656&M64656,1,
20240100,64657,M646571,7032111,1,1305,USD,,,01,F001,56286,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB ALTERNO-LIMA,Factura de venta,0.00,5578.50,140100&20240100&64657&M64657,1,
20240100,64658,M646581,7032111,1,1305,USD,,,01,F001,56287,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB PRINCIPAL-PROVINCIA,Factura de venta,0.00,6694.20,140100&20240100&64658&M64658,1,
20240100,64659,M646591,7032111,1,1305,USD,,,01,F001,56288,09/01/2024,08/02/2024,09/01/2024,BANCARED ENLACE 1MB ALTERNO-LIMA,Factura de venta,0.00,4462.80,140100&20240100&64659&M64659,1,
20240100,64660,M646601,7032111,1,1305,USD,,,01,F001,56289,09/01/2024,08/02/2024,09/01/2024,SERVICIO DE CONECTIVIDAD INTERNA DATACENTER,Factura de venta,0.00,929.75,140100&20240100&64660&M64660,1,
